sample_time_utc,sample_time_local,sample_local_hour,sample_interval_seconds,site_timezone,site_latitude,site_longitude,inverter_ip,slave_id,forecast_refresh_seconds,manufacturer,model,software_version,serial_number,site_power_w,site_energy_day_wh,site_energy_total_wh,ac_total_current_a,voltage_ab_v,voltage_an_v,ac_power_w,frequency_hz,apparent_power_va,power_factor_pct,lifetime_energy_wh,dc_power_total_w,operating_state_code,string1_current_a,string1_voltage_v,string1_power_w,string2_current_a,string2_voltage_v,string2_power_w,battery_soc_pct,battery_voltage_v,battery_status_code,owm_current_observation_time_utc,owm_current_observation_time_local,owm_current_weather_main,owm_current_weather_description,owm_current_temp_c,owm_current_feels_like_c,owm_current_pressure_hpa,owm_current_humidity_pct,owm_current_clouds_pct,owm_current_visibility_m,owm_current_wind_speed_ms,owm_current_wind_deg,owm_current_wind_gust_ms,owm_current_rain_1h_mm,owm_current_sunrise_utc,owm_current_sunset_utc,owm_current_source,owm_current_api_url,owm_forecast_for_sample_hour_fetch_time_utc,owm_forecast_for_sample_hour_fetch_time_local,owm_forecast_for_sample_hour_target_time_utc,owm_forecast_for_sample_hour_target_time_local,owm_forecast_for_sample_hour_weather_main,owm_forecast_for_sample_hour_weather_description,owm_forecast_for_sample_hour_temp_c,owm_forecast_for_sample_hour_feels_like_c,owm_forecast_for_sample_hour_pressure_hpa,owm_forecast_for_sample_hour_humidity_pct,owm_forecast_for_sample_hour_clouds_pct,owm_forecast_for_sample_hour_visibility_m,owm_forecast_for_sample_hour_wind_speed_ms,owm_forecast_for_sample_hour_wind_deg,owm_forecast_for_sample_hour_wind_gust_ms,owm_forecast_for_sample_hour_pop,owm_forecast_for_sample_hour_rain_1h_mm,owm_forecast_for_sample_hour_snow_1h_mm,owm_yesterday_forecast_for_sample_hour_fetch_time_utc,owm_yesterday_forecast_for_sample_hour_fetch_time_local,owm_yesterday_forecast_for_sample_hour_target_time_utc,owm_yesterday_forecast_for_sample_hour_target_time_local,owm_yesterday_forecast_for_sample_hour_weather_main,owm_yesterday_forecast_for_sample_hour_weather_description,owm_yesterday_forecast_for_sample_hour_temp_c,owm_yesterday_forecast_for_sample_hour_feels_like_c,owm_yesterday_forecast_for_sample_hour_pressure_hpa,owm_yesterday_forecast_for_sample_hour_humidity_pct,owm_yesterday_forecast_for_sample_hour_clouds_pct,owm_yesterday_forecast_for_sample_hour_visibility_m,owm_yesterday_forecast_for_sample_hour_wind_speed_ms,owm_yesterday_forecast_for_sample_hour_wind_deg,owm_yesterday_forecast_for_sample_hour_wind_gust_ms,owm_yesterday_forecast_for_sample_hour_pop,owm_yesterday_forecast_for_sample_hour_rain_1h_mm,owm_yesterday_forecast_for_sample_hour_snow_1h_mm
2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T06:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,362,68,20671899,1.34,407.4,236.6,236.3,316,49.93,90,14131060,35.62,4,0.63,263.7,166.13,0.72,264.1,190.15,,,,2026-04-25T01:00:02+00:00,2026-04-25T06:30:02+05:30,Clouds,overcast clouds,26.78,30.21,1009,91,100,10000,2.88,98,3.08,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-24T23:55:00.002064+00:00,2026-04-25T05:25:00.002064+05:30,2026-04-25T01:00:00+00:00,2026-04-25T06:30:00+05:30,Clouds,broken clouds,26.29,26.29,1008,89,68,10000,2.88,98,3.08,0.21,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T01:00:00+00:00,2026-04-25T06:30:00+05:30,Clouds,overcast clouds,26.39,26.39,1008,84,94,10000,2.48,101,2.55,0,,
2026-04-25T01:05:00.010750+00:00,2026-04-25T06:35:00.010750+05:30,2026-04-25T06:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,451,102,20671929,1.65,408.8,237.5,2372,39.1,499.5,-90,14131090,438.5,4,0.79,259.5,205,0.9,259.5,233.55,,,,2026-04-25T01:00:02+00:00,2026-04-25T06:30:02+05:30,Clouds,overcast clouds,26.78,30.21,1009,91,100,10000,2.88,98,3.08,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-24T23:55:00.002064+00:00,2026-04-25T05:25:00.002064+05:30,2026-04-25T01:00:00+00:00,2026-04-25T06:30:00+05:30,Clouds,broken clouds,26.29,26.29,1008,89,68,10000,2.88,98,3.08,0.21,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T01:00:00+00:00,2026-04-25T06:30:00+05:30,Clouds,overcast clouds,26.39,26.39,1008,84,94,10000,2.48,101,2.55,0,,
2026-04-25T01:10:00.012175+00:00,2026-04-25T06:40:00.012175+05:30,2026-04-25T06:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,558,144,20671979,2.01,410.6,238.2,2379,48,499.3,-60,14131129,527.7,4,0.93,265.6,247.01,1.06,264.8,280.69,,,,2026-04-25T01:00:02+00:00,2026-04-25T06:30:02+05:30,Clouds,overcast clouds,26.78,30.21,1009,91,100,10000,2.88,98,3.08,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-24T23:55:00.002064+00:00,2026-04-25T05:25:00.002064+05:30,2026-04-25T01:00:00+00:00,2026-04-25T06:30:00+05:30,Clouds,broken clouds,26.29,26.29,1008,89,68,10000,2.88,98,3.08,0.21,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T01:00:00+00:00,2026-04-25T06:30:00+05:30,Clouds,overcast clouds,26.39,26.39,1008,84,94,10000,2.48,101,2.55,0,,
2026-04-25T01:15:00.036976+00:00,2026-04-25T06:45:00.036976+05:30,2026-04-25T06:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,670,194,20672030,2.4,412.4,239.1,2389,57,499.7,250,14131170,627.4,4,1.13,262.3,296.4,1.25,264.8,331,,,,2026-04-25T01:15:01+00:00,2026-04-25T06:45:01+05:30,Clouds,overcast clouds,27.33,31.57,1009,89,100,10000,2.88,98,3.08,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-24T23:55:00.002064+00:00,2026-04-25T05:25:00.002064+05:30,2026-04-25T01:00:00+00:00,2026-04-25T06:30:00+05:30,Clouds,broken clouds,26.29,26.29,1008,89,68,10000,2.88,98,3.08,0.21,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T01:00:00+00:00,2026-04-25T06:30:00+05:30,Clouds,overcast clouds,26.39,26.39,1008,84,94,10000,2.48,101,2.55,0,,
2026-04-25T01:20:00.028056+00:00,2026-04-25T06:50:00.028056+05:30,2026-04-25T06:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,795,256,20672089,2.79,412.8,239.7,2385,66.8,500.3,-40,14131220,722.5,4,1.28,267.3,342.14,1.41,269.8,380.42,,,,2026-04-25T01:15:01+00:00,2026-04-25T06:45:01+05:30,Clouds,overcast clouds,27.33,31.57,1009,89,100,10000,2.88,98,3.08,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-24T23:55:00.002064+00:00,2026-04-25T05:25:00.002064+05:30,2026-04-25T01:00:00+00:00,2026-04-25T06:30:00+05:30,Clouds,broken clouds,26.29,26.29,1008,89,68,10000,2.88,98,3.08,0.21,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T01:00:00+00:00,2026-04-25T06:30:00+05:30,Clouds,overcast clouds,26.39,26.39,1008,84,94,10000,2.48,101,2.55,0,,
2026-04-25T01:25:00.026986+00:00,2026-04-25T06:55:00.026986+05:30,2026-04-25T06:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,914,327,20672159,3.18,413,239.8,2393,76,499.8,-60,14131279,811.9,4,1.45,266,385.7,1.58,269.8,426.28,,,,2026-04-25T01:15:01+00:00,2026-04-25T06:45:01+05:30,Clouds,overcast clouds,27.33,31.57,1009,89,100,10000,2.88,98,3.08,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-24T23:55:00.002064+00:00,2026-04-25T05:25:00.002064+05:30,2026-04-25T01:00:00+00:00,2026-04-25T06:30:00+05:30,Clouds,broken clouds,26.29,26.29,1008,89,68,10000,2.88,98,3.08,0.21,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T01:00:00+00:00,2026-04-25T06:30:00+05:30,Clouds,overcast clouds,26.39,26.39,1008,84,94,10000,2.48,101,2.55,0,,
2026-04-25T01:30:00.019394+00:00,2026-04-25T07:00:00.019394+05:30,2026-04-25T07:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1008,404,20672229,3.48,413.4,239.8,2393,82.9,499,20,14131339,884.2,4,1.6,266,425.6,1.7,269.8,458.66,,,,2026-04-25T01:30:01+00:00,2026-04-25T07:00:01+05:30,Clouds,overcast clouds,27.89,32.75,1010,86,100,10000,2.72,108,3,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.83,30.16,1009,89,100,10000,2.72,108,3,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.98,29.79,1009,81,97,10000,2.44,104,2.49,0,,
2026-04-25T01:35:00.020035+00:00,2026-04-25T07:05:00.020035+05:30,2026-04-25T07:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1166,495,20672330,3.96,414.4,240.4,2396,95.2,500.7,70,14131420,998.8,4,1.9,268.7,510.53,1.81,269.8,488.34,,,,2026-04-25T01:35:00+00:00,2026-04-25T07:05:00+05:30,Clouds,overcast clouds,27.89,32.75,1010,86,100,10000,2.72,108,3,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.83,30.16,1009,89,100,10000,2.72,108,3,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.98,29.79,1009,81,97,10000,2.44,104,2.49,0,,
2026-04-25T01:40:00.028808+00:00,2026-04-25T07:10:00.028808+05:30,2026-04-25T07:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1297,598,20672429,4.38,414.6,240.9,2394,105.1,501.3,-160,14131499,1097.7,4,2.12,265.4,562.65,1.99,268.9,535.11,,,,2026-04-25T01:35:00+00:00,2026-04-25T07:05:00+05:30,Clouds,overcast clouds,27.89,32.75,1010,86,100,10000,2.72,108,3,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.83,30.16,1009,89,100,10000,2.72,108,3,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.98,29.79,1009,81,97,10000,2.44,104,2.49,0,,
2026-04-25T01:45:00.028615+00:00,2026-04-25T07:15:00.028615+05:30,2026-04-25T07:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1434,713,20672548,4.83,415,240.9,2393,115.5,499,50,14131599,1206.1,4,2.31,268.7,620.7,2.17,269.8,585.47,,,,2026-04-25T01:35:00+00:00,2026-04-25T07:05:00+05:30,Clouds,overcast clouds,27.89,32.75,1010,86,100,10000,2.72,108,3,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.83,30.16,1009,89,100,10000,2.72,108,3,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.98,29.79,1009,81,97,10000,2.44,104,2.49,0,,
2026-04-25T01:50:00.024615+00:00,2026-04-25T07:20:00.024615+05:30,2026-04-25T07:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1576,837,20672670,5.27,415,241.1,2394,126.4,500.4,-240,14131700,1319.3,4,2.51,269.8,677.2,2.38,269.8,642.1,,,,2026-04-25T01:47:12+00:00,2026-04-25T07:17:12+05:30,Clouds,overcast clouds,29.49,36.39,1010,81,100,10000,2.72,108,3,,2026-04-25T00:28:34+00:00,2026-04-25T12:48:06+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.83,30.16,1009,89,100,10000,2.72,108,3,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.98,29.79,1009,81,97,10000,2.44,104,2.49,0,,
2026-04-25T01:55:00.012688+00:00,2026-04-25T07:25:00.012688+05:30,2026-04-25T07:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1706,974,20672799,5.67,414.6,240.5,2395,136,500,-70,14131810,1416.9,4,2.74,264.8,725.5,2.58,268,691.4,,,,2026-04-25T01:47:12+00:00,2026-04-25T07:17:12+05:30,Clouds,overcast clouds,29.49,36.39,1010,81,100,10000,2.72,108,3,,2026-04-25T00:28:34+00:00,2026-04-25T12:48:06+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.83,30.16,1009,89,100,10000,2.72,108,3,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.98,29.79,1009,81,97,10000,2.44,104,2.49,0,,
2026-04-25T02:00:00.028249+00:00,2026-04-25T07:30:00.028249+05:30,2026-04-25T07:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1823,1122,20672948,6.06,413.4,240.1,2393,144.5,500.7,-140,14131919,1510.4,4,2.92,264.7,772.9,2.78,265.3,737.5,,,,2026-04-25T02:00:02+00:00,2026-04-25T07:30:02+05:30,Clouds,overcast clouds,29.55,36.32,1010,80,100,10000,2.72,108,3,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.83,30.16,1009,89,100,10000,2.72,108,3,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.98,29.79,1009,81,97,10000,2.44,104,2.49,0,,
2026-04-25T02:05:00.010720+00:00,2026-04-25T07:35:00.010720+05:30,2026-04-25T07:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2008,1281,20673109,6.6,413.6,240.3,2396,157.9,499.9,-160,14132050,1645.6,4,3.17,264.7,839.1,3.04,265.3,806.5,,,,2026-04-25T02:00:02+00:00,2026-04-25T07:30:02+05:30,Clouds,overcast clouds,29.55,36.32,1010,80,100,10000,2.72,108,3,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.83,30.16,1009,89,100,10000,2.72,108,3,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.98,29.79,1009,81,97,10000,2.44,104,2.49,0,,
2026-04-25T02:10:00.009908+00:00,2026-04-25T07:40:00.009908+05:30,2026-04-25T07:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2129,1452,20673280,6.96,414.4,240.9,2392,166.8,500.2,130,14132180,1733,4,3.34,264.7,884.1,3.2,265.3,848.9,,,,2026-04-25T02:00:02+00:00,2026-04-25T07:30:02+05:30,Clouds,overcast clouds,29.55,36.32,1010,80,100,10000,2.72,108,3,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.83,30.16,1009,89,100,10000,2.72,108,3,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.98,29.79,1009,81,97,10000,2.44,104,2.49,0,,
2026-04-25T02:15:00.010075+00:00,2026-04-25T07:45:00.010075+05:30,2026-04-25T07:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2281,1636,20673469,7.44,414.4,240.5,2385,178,499.6,-130,14132330,1848.5,4,3.57,264.7,944.9,3.47,260.4,903.5,,,,2026-04-25T02:15:00+00:00,2026-04-25T07:45:00+05:30,Clouds,overcast clouds,29.55,36.06,1010,79,100,10000,2.72,108,3,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.83,30.16,1009,89,100,10000,2.72,108,3,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.98,29.79,1009,81,97,10000,2.44,104,2.49,0,,
2026-04-25T02:20:00.020547+00:00,2026-04-25T07:50:00.020547+05:30,2026-04-25T07:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2417,1831,20673660,7.86,413.6,240.8,2395,187.9,499.7,490,14132480,1950.9,4,3.76,264.8,995.6,3.67,260.3,955.3,,,,2026-04-25T02:15:00+00:00,2026-04-25T07:45:00+05:30,Clouds,overcast clouds,29.55,36.06,1010,79,100,10000,2.72,108,3,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.83,30.16,1009,89,100,10000,2.72,108,3,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.98,29.79,1009,81,97,10000,2.44,104,2.49,0,,
2026-04-25T02:25:00.010000+00:00,2026-04-25T07:55:00.010000+05:30,2026-04-25T07:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2530,2035,20673870,8.22,412.4,239.8,2385,196.1,499.7,180,14132640,2028.3,4,3.96,261.1,1033.9,3.82,260.3,994.3,,,,2026-04-25T02:15:00+00:00,2026-04-25T07:45:00+05:30,Clouds,overcast clouds,29.55,36.06,1010,79,100,10000,2.72,108,3,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T01:00:00.005755+00:00,2026-04-25T06:30:00.005755+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.83,30.16,1009,89,100,10000,2.72,108,3,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T02:00:00+00:00,2026-04-25T07:30:00+05:30,Clouds,overcast clouds,26.98,29.79,1009,81,97,10000,2.44,104,2.49,0,,
2026-04-25T02:30:00.009370+00:00,2026-04-25T08:00:00.009370+05:30,2026-04-25T08:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2660,2251,20674080,8.7,409,237.3,2367,205.6,500.2,230,14132800,2128.9,4,4.18,259.8,1085.9,4.03,258.8,1042.9,,,,2026-04-25T02:30:00+00:00,2026-04-25T08:00:00+05:30,Clouds,overcast clouds,29.55,35.82,1010,78,100,10000,2.34,107,2.59,,2026-04-25T00:28:35+00:00,2026-04-25T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T02:00:00.028249+00:00,2026-04-25T07:30:00.028249+05:30,2026-04-25T03:00:00+00:00,2026-04-25T08:30:00+05:30,Clouds,overcast clouds,29.26,35.24,1010,79,100,10000,2.34,107,2.59,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T03:00:00+00:00,2026-04-25T08:30:00+05:30,Clouds,overcast clouds,28.08,31.68,1010,76,98,10000,1.95,107,1.99,0,,
2026-04-25T02:35:00.017274+00:00,2026-04-25T08:05:00.017274+05:30,2026-04-25T08:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2790,2478,20674310,9.15,407,236.4,2345,215.3,500.4,-140,14132980,2224.8,4,4.36,259.8,1132.7,4.22,258.8,1092.1,,,,2026-04-25T02:27:25+00:00,2026-04-25T07:57:25+05:30,Clouds,overcast clouds,27.04,29.93,1010,81,100,10000,2.72,108,3,,2026-04-25T00:28:34+00:00,2026-04-25T12:48:06+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-25T02:00:00.028249+00:00,2026-04-25T07:30:00.028249+05:30,2026-04-25T03:00:00+00:00,2026-04-25T08:30:00+05:30,Clouds,overcast clouds,29.26,35.24,1010,79,100,10000,2.34,107,2.59,0,,,2026-04-24T17:39:59.993433+00:00,2026-04-24T23:09:59.993433+05:30,2026-04-25T03:00:00+00:00,2026-04-25T08:30:00+05:30,Clouds,overcast clouds,28.08,31.68,1010,76,98,10000,1.95,107,1.99,0,,
